# Sprite offsets discovered using exhal validation
# Format: offset size tiles confidence

0x0C9D00  # 24906 bytes, 778 tiles, score=0.765
0x084B00  # 31448 bytes, 982 tiles, score=0.765
0x0D9600  # 8452 bytes, 264 tiles, score=0.764
0x0CA000  # 18191 bytes, 568 tiles, score=0.764
0x0EA200  # 24674 bytes, 771 tiles, score=0.763
0x0EA200  # 24674 bytes, 771 tiles, score=0.763
0x086400  # 8081 bytes, 252 tiles, score=0.762
0x0DB200  # 8068 bytes, 252 tiles, score=0.762
0x0D9500  # 8066 bytes, 252 tiles, score=0.762
0x0E6800  # 7973 bytes, 249 tiles, score=0.761
0x0E6800  # 7973 bytes, 249 tiles, score=0.761
0x0BEC00  # 7972 bytes, 249 tiles, score=0.761
0x0BF800  # 7837 bytes, 244 tiles, score=0.760
0x0E4B00  # 24153 bytes, 754 tiles, score=0.759
0x0E4B00  # 24153 bytes, 754 tiles, score=0.759
0x0DCD00  # 7766 bytes, 242 tiles, score=0.759
0x0ED300  # 7759 bytes, 242 tiles, score=0.759
0x0ED300  # 7759 bytes, 242 tiles, score=0.759
0x08C000  # 24089 bytes, 752 tiles, score=0.759
0x0E6100  # 14220 bytes, 444 tiles, score=0.758
0x0E6100  # 14220 bytes, 444 tiles, score=0.758
0x0E8E00  # 7628 bytes, 238 tiles, score=0.758
0x0E8E00  # 7628 bytes, 238 tiles, score=0.758
0x074600  # 17440 bytes, 545 tiles, score=0.758
0x08EE00  # 7451 bytes, 232 tiles, score=0.757
0x07A300  # 23803 bytes, 743 tiles, score=0.757
0x0D6000  # 7114 bytes, 222 tiles, score=0.754
0x07B800  # 23481 bytes, 733 tiles, score=0.754
0x08A300  # 23454 bytes, 732 tiles, score=0.754
0x0C5400  # 7029 bytes, 219 tiles, score=0.754
0x0C4F00  # 23312 bytes, 728 tiles, score=0.753
0x0E6C00  # 6910 bytes, 215 tiles, score=0.753
0x0E6C00  # 6910 bytes, 215 tiles, score=0.753
0x0E1800  # 6871 bytes, 214 tiles, score=0.752
0x0E1800  # 6871 bytes, 214 tiles, score=0.752
0x07F300  # 23049 bytes, 720 tiles, score=0.751
0x0C9900  # 34336 bytes, 1073 tiles, score=0.750
0x0E0200  # 55511 bytes, 1734 tiles, score=0.750
0x072B00  # 40534 bytes, 1266 tiles, score=0.750
0x082B00  # 45577 bytes, 1424 tiles, score=0.750
0x083F00  # 40789 bytes, 1274 tiles, score=0.750
0x084000  # 40567 bytes, 1267 tiles, score=0.750
0x0E0200  # 55511 bytes, 1734 tiles, score=0.750
0x0DA700  # 22934 bytes, 716 tiles, score=0.750
0x08D300  # 6509 bytes, 203 tiles, score=0.750
0x081700  # 6470 bytes, 202 tiles, score=0.749
0x08CE00  # 6434 bytes, 201 tiles, score=0.749
0x08F700  # 6417 bytes, 200 tiles, score=0.749
0x0D7900  # 6411 bytes, 200 tiles, score=0.749
0x08DB00  # 6376 bytes, 199 tiles, score=0.749
0x08C100  # 22718 bytes, 709 tiles, score=0.748
0x0BF900  # 6224 bytes, 194 tiles, score=0.747
0x08F300  # 22452 bytes, 701 tiles, score=0.746
0x07CB00  # 6043 bytes, 188 tiles, score=0.746
0x07F600  # 5914 bytes, 184 tiles, score=0.745
0x0D6900  # 5911 bytes, 184 tiles, score=0.745
0x08EB00  # 5906 bytes, 184 tiles, score=0.745
0x084800  # 32098 bytes, 1003 tiles, score=0.745
0x087800  # 5800 bytes, 181 tiles, score=0.744
0x0DC500  # 5759 bytes, 179 tiles, score=0.744
0x07CA00  # 5677 bytes, 177 tiles, score=0.743
0x0C1800  # 22052 bytes, 689 tiles, score=0.743
0x0EA600  # 21994 bytes, 687 tiles, score=0.743
0x0EA600  # 21994 bytes, 687 tiles, score=0.743
0x07D800  # 5609 bytes, 175 tiles, score=0.743
0x0E5800  # 5493 bytes, 171 tiles, score=0.742
0x0E5800  # 5493 bytes, 171 tiles, score=0.742
0x0C1F00  # 5458 bytes, 170 tiles, score=0.742
0x084A00  # 31666 bytes, 989 tiles, score=0.742
0x0BF100  # 21779 bytes, 680 tiles, score=0.741
0x0DD800  # 5348 bytes, 167 tiles, score=0.741
0x0E9900  # 21670 bytes, 677 tiles, score=0.740
0x0E9900  # 21670 bytes, 677 tiles, score=0.740
0x0EF700  # 5281 bytes, 165 tiles, score=0.740
0x0EF700  # 5281 bytes, 165 tiles, score=0.740
0x08C200  # 21642 bytes, 676 tiles, score=0.740
0x0ECB00  # 5238 bytes, 163 tiles, score=0.740
0x0ECB00  # 5238 bytes, 163 tiles, score=0.740
0x0CBA00  # 21420 bytes, 669 tiles, score=0.738
0x074100  # 11588 bytes, 362 tiles, score=0.738
0x0D1300  # 21401 bytes, 668 tiles, score=0.738
0x0EEB00  # 4980 bytes, 155 tiles, score=0.738
0x0EEB00  # 4980 bytes, 155 tiles, score=0.738
0x0E6A00  # 21352 bytes, 667 tiles, score=0.738
0x0E6A00  # 21352 bytes, 667 tiles, score=0.738
0x0C5700  # 21347 bytes, 667 tiles, score=0.738
0x087B00  # 14720 bytes, 460 tiles, score=0.737
0x08FB00  # 4797 bytes, 149 tiles, score=0.737
0x0D4700  # 4778 bytes, 149 tiles, score=0.736
0x087D00  # 21139 bytes, 660 tiles, score=0.736
0x0E4C00  # 14560 bytes, 455 tiles, score=0.736
0x0E4C00  # 14560 bytes, 455 tiles, score=0.736
0x0DAE00  # 4696 bytes, 146 tiles, score=0.736
0x0CA400  # 4666 bytes, 145 tiles, score=0.736
0x0EB600  # 4652 bytes, 145 tiles, score=0.735
0x0EB600  # 4652 bytes, 145 tiles, score=0.735
0x07D600  # 4618 bytes, 144 tiles, score=0.735
0x08D400  # 4581 bytes, 143 tiles, score=0.735
0x0EDD00  # 4411 bytes, 137 tiles, score=0.734
0x0EDD00  # 4411 bytes, 137 tiles, score=0.734
0x07D000  # 20783 bytes, 649 tiles, score=0.734
0x07C200  # 4322 bytes, 135 tiles, score=0.733
0x0C1300  # 4272 bytes, 133 tiles, score=0.733
0x0EDF00  # 4203 bytes, 131 tiles, score=0.732
0x0EDF00  # 4203 bytes, 131 tiles, score=0.732
0x088900  # 4174 bytes, 130 tiles, score=0.732
0x0DEB00  # 4169 bytes, 130 tiles, score=0.732
0x0DEB00  # 4169 bytes, 130 tiles, score=0.732
0x0E2900  # 4144 bytes, 129 tiles, score=0.732
0x0E2900  # 4144 bytes, 129 tiles, score=0.732
0x086F00  # 4117 bytes, 128 tiles, score=0.731
0x087000  # 4036 bytes, 126 tiles, score=0.731
0x07D700  # 3998 bytes, 124 tiles, score=0.731
0x089200  # 3887 bytes, 121 tiles, score=0.730
0x0D8700  # 3855 bytes, 120 tiles, score=0.729
0x0C2300  # 3835 bytes, 119 tiles, score=0.729
0x088C00  # 3832 bytes, 119 tiles, score=0.729
0x087E00  # 3790 bytes, 118 tiles, score=0.729
0x0E6300  # 3673 bytes, 114 tiles, score=0.728
0x0E6300  # 3673 bytes, 114 tiles, score=0.728
0x07C500  # 3672 bytes, 114 tiles, score=0.728
0x0C8400  # 3645 bytes, 113 tiles, score=0.728
0x0C0A00  # 3576 bytes, 111 tiles, score=0.727
0x0D2200  # 3470 bytes, 108 tiles, score=0.726
0x08DC00  # 3463 bytes, 108 tiles, score=0.726
0x086900  # 3443 bytes, 107 tiles, score=0.726
0x087A00  # 3435 bytes, 107 tiles, score=0.726
0x0D8300  # 3384 bytes, 105 tiles, score=0.726
0x0CD500  # 3331 bytes, 104 tiles, score=0.725
0x0D8B00  # 3299 bytes, 103 tiles, score=0.725
0x07EF00  # 38336 bytes, 1198 tiles, score=0.725
0x083D00  # 41474 bytes, 1296 tiles, score=0.725
0x084100  # 33621 bytes, 1050 tiles, score=0.725
0x0C3300  # 19592 bytes, 612 tiles, score=0.724
0x0D7300  # 3149 bytes, 98 tiles, score=0.724
0x0D3000  # 19528 bytes, 610 tiles, score=0.724
0x079900  # 3138 bytes, 98 tiles, score=0.724
0x0C3100  # 6267 bytes, 195 tiles, score=0.723
0x079600  # 2966 bytes, 92 tiles, score=0.723
0x0D9900  # 2878 bytes, 89 tiles, score=0.722
0x0C5B00  # 2873 bytes, 89 tiles, score=0.722
0x084700  # 32319 bytes, 1009 tiles, score=0.722
0x087900  # 2798 bytes, 87 tiles, score=0.721
0x089100  # 2725 bytes, 85 tiles, score=0.721
0x082200  # 2722 bytes, 85 tiles, score=0.721
0x0BEA00  # 2694 bytes, 84 tiles, score=0.721
0x08E200  # 9199 bytes, 287 tiles, score=0.720
0x0E2700  # 19011 bytes, 594 tiles, score=0.720
0x0E2700  # 19011 bytes, 594 tiles, score=0.720
0x0EE200  # 2604 bytes, 81 tiles, score=0.720
0x0EE200  # 2604 bytes, 81 tiles, score=0.720
0x07BE00  # 9139 bytes, 285 tiles, score=0.720
0x082300  # 2562 bytes, 80 tiles, score=0.720
0x07C000  # 2502 bytes, 78 tiles, score=0.719
0x085E00  # 2494 bytes, 77 tiles, score=0.719
0x0CDE00  # 18837 bytes, 588 tiles, score=0.719
0x08AA00  # 2429 bytes, 75 tiles, score=0.719
0x082400  # 2397 bytes, 74 tiles, score=0.718
0x0DEF00  # 18769 bytes, 586 tiles, score=0.718
0x0DEF00  # 18769 bytes, 586 tiles, score=0.718
0x0EEF00  # 2354 bytes, 73 tiles, score=0.718
0x0EEF00  # 2354 bytes, 73 tiles, score=0.718
0x0E9000  # 2329 bytes, 72 tiles, score=0.718
0x0E9000  # 2329 bytes, 72 tiles, score=0.718
0x0DB700  # 2290 bytes, 71 tiles, score=0.717
0x0D6C00  # 2277 bytes, 71 tiles, score=0.717
0x082500  # 2244 bytes, 70 tiles, score=0.717
0x0C5900  # 2219 bytes, 69 tiles, score=0.717
0x0C2600  # 2165 bytes, 67 tiles, score=0.717
0x0D1A00  # 2074 bytes, 64 tiles, score=0.716
0x0EF000  # 2055 bytes, 64 tiles, score=0.716
0x0EF000  # 2055 bytes, 64 tiles, score=0.716
0x0E2800  # 11865 bytes, 370 tiles, score=0.716
0x0E2800  # 11865 bytes, 370 tiles, score=0.716
0x0EF500  # 1966 bytes, 61 tiles, score=0.715
0x0EF500  # 1966 bytes, 61 tiles, score=0.715
0x07A600  # 18348 bytes, 573 tiles, score=0.715
0x0E3000  # 1934 bytes, 60 tiles, score=0.715
0x0E3000  # 1934 bytes, 60 tiles, score=0.715
0x07F900  # 1909 bytes, 59 tiles, score=0.715
0x0D8000  # 1903 bytes, 59 tiles, score=0.715
0x07BD00  # 1847 bytes, 57 tiles, score=0.714
0x07CC00  # 1840 bytes, 57 tiles, score=0.714
0x0DF700  # 1752 bytes, 54 tiles, score=0.713
0x0DF700  # 1752 bytes, 54 tiles, score=0.713
0x08DA00  # 1738 bytes, 54 tiles, score=0.713
0x0C3600  # 1715 bytes, 53 tiles, score=0.713
0x086B00  # 1621 bytes, 50 tiles, score=0.712
0x0DE400  # 1537 bytes, 48 tiles, score=0.712
0x0DE400  # 1537 bytes, 48 tiles, score=0.712
0x08D600  # 1492 bytes, 46 tiles, score=0.711
0x08CB00  # 1475 bytes, 46 tiles, score=0.711
0x088700  # 17818 bytes, 556 tiles, score=0.711
0x0EEC00  # 1398 bytes, 43 tiles, score=0.711
0x0EEC00  # 1398 bytes, 43 tiles, score=0.711
0x0D1400  # 17774 bytes, 555 tiles, score=0.711
0x07AA00  # 1346 bytes, 42 tiles, score=0.710
0x0BE700  # 1339 bytes, 41 tiles, score=0.710
0x0C3700  # 1326 bytes, 41 tiles, score=0.710
0x0BE400  # 1304 bytes, 40 tiles, score=0.710
0x07CD00  # 1297 bytes, 40 tiles, score=0.710
0x0C2900  # 1274 bytes, 39 tiles, score=0.710
0x0EB900  # 1258 bytes, 39 tiles, score=0.710
0x0EB900  # 1258 bytes, 39 tiles, score=0.710
0x0CF000  # 1224 bytes, 38 tiles, score=0.709
0x08DD00  # 1204 bytes, 37 tiles, score=0.709
0x0DB000  # 1199 bytes, 37 tiles, score=0.709
0x08CF00  # 17557 bytes, 548 tiles, score=0.709
0x0EE700  # 1159 bytes, 36 tiles, score=0.709
0x0EE700  # 1159 bytes, 36 tiles, score=0.709
0x0E4D00  # 1074 bytes, 33 tiles, score=0.708
0x0E4D00  # 1074 bytes, 33 tiles, score=0.708
0x0C3C00  # 1045 bytes, 32 tiles, score=0.708
0x0BED00  # 4264 bytes, 133 tiles, score=0.708
0x0D5200  # 10784 bytes, 337 tiles, score=0.707
0x0D9200  # 16871 bytes, 527 tiles, score=0.704
0x08A400  # 16827 bytes, 525 tiles, score=0.703
0x0E1000  # 16816 bytes, 525 tiles, score=0.703
0x0E1000  # 16816 bytes, 525 tiles, score=0.703
0x08F400  # 16802 bytes, 525 tiles, score=0.703
0x0ED600  # 6837 bytes, 213 tiles, score=0.702
0x0ED600  # 6837 bytes, 213 tiles, score=0.702
0x08C500  # 16665 bytes, 520 tiles, score=0.702
0x0C1000  # 16550 bytes, 517 tiles, score=0.701
0x0E1C00  # 16478 bytes, 514 tiles, score=0.701
0x0E1C00  # 16478 bytes, 514 tiles, score=0.701
0x0BE900  # 350 bytes, 10 tiles, score=0.700
0x0C0900  # 885 bytes, 27 tiles, score=0.700
0x0C8B00  # 806 bytes, 25 tiles, score=0.700
0x0CA600  # 43208 bytes, 1350 tiles, score=0.700
0x0DE300  # 602 bytes, 18 tiles, score=0.700
0x0E2100  # 669 bytes, 20 tiles, score=0.700
0x0E9700  # 36936 bytes, 1154 tiles, score=0.700
0x0EE800  # 546 bytes, 17 tiles, score=0.700
0x0EE900  # 144 bytes, 4 tiles, score=0.700
0x0EF100  # 956 bytes, 29 tiles, score=0.700
0x0EF800  # 922 bytes, 28 tiles, score=0.700
0x072500  # 55841 bytes, 1745 tiles, score=0.700
0x079700  # 878 bytes, 27 tiles, score=0.700
0x079800  # 625 bytes, 19 tiles, score=0.700
0x07AE00  # 65523 bytes, 2047 tiles, score=0.700
0x07DD00  # 339 bytes, 10 tiles, score=0.700
0x083900  # 42834 bytes, 1338 tiles, score=0.700
0x083B00  # 42156 bytes, 1317 tiles, score=0.700
0x083E00  # 41006 bytes, 1281 tiles, score=0.700
0x084200  # 33402 bytes, 1043 tiles, score=0.700
0x084300  # 33190 bytes, 1037 tiles, score=0.700
0x084500  # 32774 bytes, 1024 tiles, score=0.700
0x087F00  # 979 bytes, 30 tiles, score=0.700
0x08B400  # 60900 bytes, 1903 tiles, score=0.700
0x08D200  # 844 bytes, 26 tiles, score=0.700
0x08EF00  # 34010 bytes, 1062 tiles, score=0.700
0x0D0100  # 64433 bytes, 2013 tiles, score=0.700
0x0D2E00  # 827 bytes, 25 tiles, score=0.700
0x0D4800  # 618 bytes, 19 tiles, score=0.700
0x0D4B00  # 596 bytes, 18 tiles, score=0.700
0x0DC700  # 737 bytes, 23 tiles, score=0.700
0x0DDE00  # 671 bytes, 20 tiles, score=0.700
0x0DE300  # 602 bytes, 18 tiles, score=0.700
0x0E2100  # 669 bytes, 20 tiles, score=0.700
0x0E9700  # 36936 bytes, 1154 tiles, score=0.700
0x0EE800  # 546 bytes, 17 tiles, score=0.700
0x0EE900  # 144 bytes, 4 tiles, score=0.700
0x0EF100  # 956 bytes, 29 tiles, score=0.700
0x0EF800  # 922 bytes, 28 tiles, score=0.700
0x0EAB00  # 16305 bytes, 509 tiles, score=0.699
0x0EAB00  # 16305 bytes, 509 tiles, score=0.699
0x0C2D00  # 6460 bytes, 201 tiles, score=0.699
0x0E9E00  # 16277 bytes, 508 tiles, score=0.699
0x0E9E00  # 16277 bytes, 508 tiles, score=0.699
0x084600  # 32545 bytes, 1017 tiles, score=0.698
0x0C8E00  # 16099 bytes, 503 tiles, score=0.698
0x0EA800  # 9344 bytes, 292 tiles, score=0.696
0x0EA800  # 9344 bytes, 292 tiles, score=0.696
0x0CC300  # 32212 bytes, 1006 tiles, score=0.696
0x073E00  # 15462 bytes, 483 tiles, score=0.693
0x08C700  # 15437 bytes, 482 tiles, score=0.693
0x0CCE00  # 15398 bytes, 481 tiles, score=0.692
0x0EDA00  # 5517 bytes, 172 tiles, score=0.692
0x0EDA00  # 5517 bytes, 172 tiles, score=0.692
0x0CC800  # 8704 bytes, 272 tiles, score=0.691
0x0CD100  # 15214 bytes, 475 tiles, score=0.691
0x0DDB00  # 15139 bytes, 473 tiles, score=0.691
0x084D00  # 31516 bytes, 984 tiles, score=0.690
0x0D5F00  # 14937 bytes, 466 tiles, score=0.689
0x0DF100  # 14899 bytes, 465 tiles, score=0.689
0x0DF100  # 14899 bytes, 465 tiles, score=0.689
0x084C00  # 31226 bytes, 975 tiles, score=0.688
0x0DC400  # 14838 bytes, 463 tiles, score=0.688
0x0D7A00  # 14591 bytes, 455 tiles, score=0.686
0x086D00  # 14170 bytes, 442 tiles, score=0.683
0x0CEA00  # 14149 bytes, 442 tiles, score=0.683
0x081500  # 14055 bytes, 439 tiles, score=0.682
0x085F00  # 14038 bytes, 438 tiles, score=0.682
0x0C8900  # 13978 bytes, 436 tiles, score=0.682
0x08C600  # 13949 bytes, 435 tiles, score=0.681
0x0C3000  # 13794 bytes, 431 tiles, score=0.680
0x0EA100  # 13755 bytes, 429 tiles, score=0.680
0x0EA100  # 13755 bytes, 429 tiles, score=0.680
0x0EA000  # 13578 bytes, 424 tiles, score=0.679
0x0EA000  # 13578 bytes, 424 tiles, score=0.679
0x0DC000  # 13493 bytes, 421 tiles, score=0.678
0x087700  # 13373 bytes, 417 tiles, score=0.677
0x0CDF00  # 13169 bytes, 411 tiles, score=0.675
0x0DC100  # 13122 bytes, 410 tiles, score=0.675
0x0C2A00  # 897 bytes, 28 tiles, score=0.675
0x079B00  # 34185 bytes, 1068 tiles, score=0.675
0x088B00  # 12741 bytes, 398 tiles, score=0.672
0x07D400  # 12476 bytes, 389 tiles, score=0.670
0x0DD900  # 12468 bytes, 389 tiles, score=0.670
0x085400  # 9081 bytes, 283 tiles, score=0.669
0x0E3700  # 18908 bytes, 590 tiles, score=0.669
0x0E3700  # 18908 bytes, 590 tiles, score=0.669
0x0D7E00  # 12343 bytes, 385 tiles, score=0.669
0x0D4D00  # 12323 bytes, 385 tiles, score=0.669
0x08D100  # 12266 bytes, 383 tiles, score=0.669
0x081400  # 12249 bytes, 382 tiles, score=0.668
0x0ECD00  # 12166 bytes, 380 tiles, score=0.668
0x0ECD00  # 12166 bytes, 380 tiles, score=0.668
0x0DCB00  # 12095 bytes, 377 tiles, score=0.667
0x0E3900  # 11990 bytes, 374 tiles, score=0.666
0x0E3900  # 11990 bytes, 374 tiles, score=0.666
0x0EE300  # 2152 bytes, 67 tiles, score=0.666
0x0EE300  # 2152 bytes, 67 tiles, score=0.666
0x0C0800  # 11779 bytes, 368 tiles, score=0.665
0x086700  # 11729 bytes, 366 tiles, score=0.664
0x0C1200  # 11313 bytes, 353 tiles, score=0.661
0x0D9300  # 11216 bytes, 350 tiles, score=0.661
0x0D6B00  # 11150 bytes, 348 tiles, score=0.660
0x07D200  # 1304 bytes, 40 tiles, score=0.660
0x0DF300  # 11096 bytes, 346 tiles, score=0.660
0x085700  # 11096 bytes, 346 tiles, score=0.660
0x0DF300  # 11096 bytes, 346 tiles, score=0.660
0x0DCF00  # 1111 bytes, 34 tiles, score=0.658
0x0CA200  # 10906 bytes, 340 tiles, score=0.658
0x0C1900  # 10726 bytes, 335 tiles, score=0.657
0x0D1600  # 10524 bytes, 328 tiles, score=0.655
0x0C3400  # 10367 bytes, 323 tiles, score=0.654
0x0E1100  # 3690 bytes, 115 tiles, score=0.653
0x0E1100  # 3690 bytes, 115 tiles, score=0.653
0x074300  # 10170 bytes, 317 tiles, score=0.653
0x0EAF00  # 10154 bytes, 317 tiles, score=0.652
0x0EAF00  # 10154 bytes, 317 tiles, score=0.652
0x0C1400  # 9963 bytes, 311 tiles, score=0.651
0x081E00  # 3394 bytes, 106 tiles, score=0.651
0x08CD00  # 6654 bytes, 207 tiles, score=0.651
0x0C5A00  # 9870 bytes, 308 tiles, score=0.650
0x0EE000  # 3309 bytes, 103 tiles, score=0.650
0x0EE000  # 3309 bytes, 103 tiles, score=0.650
0x0CEE00  # 9841 bytes, 307 tiles, score=0.650
0x0DD500  # 728 bytes, 22 tiles, score=0.650
0x088D00  # 9716 bytes, 303 tiles, score=0.649
0x0C2C00  # 9714 bytes, 303 tiles, score=0.649
0x0D9400  # 9698 bytes, 303 tiles, score=0.649
0x0D5300  # 9637 bytes, 301 tiles, score=0.649
0x0E5300  # 9520 bytes, 297 tiles, score=0.648
0x0E5300  # 9520 bytes, 297 tiles, score=0.648
0x0DCC00  # 2944 bytes, 92 tiles, score=0.647
0x0DF400  # 9487 bytes, 296 tiles, score=0.647
0x0DF400  # 9487 bytes, 296 tiles, score=0.647
0x0EB100  # 9466 bytes, 295 tiles, score=0.647
0x0EB100  # 9466 bytes, 295 tiles, score=0.647
0x07D500  # 9431 bytes, 294 tiles, score=0.647
0x08A200  # 25794 bytes, 806 tiles, score=0.647
0x081300  # 12487 bytes, 390 tiles, score=0.645
0x0E4500  # 9126 bytes, 285 tiles, score=0.645
0x0E4500  # 9126 bytes, 285 tiles, score=0.645
0x0D9800  # 8946 bytes, 279 tiles, score=0.643
0x0E8D00  # 8935 bytes, 279 tiles, score=0.643
0x0E8D00  # 8935 bytes, 279 tiles, score=0.643
0x07CE00  # 8752 bytes, 273 tiles, score=0.642
0x08F800  # 2112 bytes, 66 tiles, score=0.641
0x0C5100  # 8656 bytes, 270 tiles, score=0.641
0x08A800  # 8522 bytes, 266 tiles, score=0.640
0x0CE400  # 8418 bytes, 263 tiles, score=0.639
0x0D7B00  # 8328 bytes, 260 tiles, score=0.639
0x07C300  # 8307 bytes, 259 tiles, score=0.638
0x0DD400  # 8231 bytes, 257 tiles, score=0.638
0x0ED700  # 8201 bytes, 256 tiles, score=0.638
0x0ED700  # 8201 bytes, 256 tiles, score=0.638
0x0EB000  # 8125 bytes, 253 tiles, score=0.637
0x0EB000  # 8125 bytes, 253 tiles, score=0.637
0x0DA600  # 24495 bytes, 765 tiles, score=0.637
0x0CCF00  # 8055 bytes, 251 tiles, score=0.636
0x081600  # 11262 bytes, 351 tiles, score=0.636
0x08E800  # 11249 bytes, 351 tiles, score=0.636
0x0E2600  # 24210 bytes, 756 tiles, score=0.635
0x0E2600  # 24210 bytes, 756 tiles, score=0.635
0x0CE300  # 7796 bytes, 243 tiles, score=0.634
0x08F900  # 7795 bytes, 243 tiles, score=0.634
0x07D900  # 7492 bytes, 234 tiles, score=0.632
0x08D000  # 7472 bytes, 233 tiles, score=0.632
0x085500  # 20521 bytes, 641 tiles, score=0.632
0x0DC300  # 7407 bytes, 231 tiles, score=0.632
0x0EB500  # 7393 bytes, 231 tiles, score=0.631
0x0EB500  # 7393 bytes, 231 tiles, score=0.631
0x0D8200  # 7315 bytes, 228 tiles, score=0.631
0x0D4E00  # 7285 bytes, 227 tiles, score=0.631
0x0D8E00  # 7192 bytes, 224 tiles, score=0.630
0x0E0D00  # 7151 bytes, 223 tiles, score=0.630
0x0E0D00  # 7151 bytes, 223 tiles, score=0.630
0x0DDC00  # 7118 bytes, 222 tiles, score=0.629
0x0ED500  # 7101 bytes, 221 tiles, score=0.629
0x0ED500  # 7101 bytes, 221 tiles, score=0.629
0x0EB200  # 7047 bytes, 220 tiles, score=0.629
0x0EB200  # 7047 bytes, 220 tiles, score=0.629
0x0ED800  # 7006 bytes, 218 tiles, score=0.628
0x0ED800  # 7006 bytes, 218 tiles, score=0.628
0x085800  # 6840 bytes, 213 tiles, score=0.627
0x0CA300  # 6734 bytes, 210 tiles, score=0.626
0x0E2500  # 6595 bytes, 206 tiles, score=0.625
0x0E2500  # 6595 bytes, 206 tiles, score=0.625
0x0E3100  # 40640 bytes, 1270 tiles, score=0.625
0x07B400  # 54656 bytes, 1708 tiles, score=0.625
0x0E3100  # 40640 bytes, 1270 tiles, score=0.625
0x08CA00  # 6231 bytes, 194 tiles, score=0.623
0x0D7F00  # 6177 bytes, 193 tiles, score=0.622
0x0D1700  # 6131 bytes, 191 tiles, score=0.622
0x0CD400  # 6074 bytes, 189 tiles, score=0.621
0x085D00  # 6052 bytes, 189 tiles, score=0.621
0x0E2300  # 6050 bytes, 189 tiles, score=0.621
0x0E2300  # 6050 bytes, 189 tiles, score=0.621
0x0EB400  # 6008 bytes, 187 tiles, score=0.621
0x0EB400  # 6008 bytes, 187 tiles, score=0.621
0x0ED900  # 5992 bytes, 187 tiles, score=0.621
0x0ED900  # 5992 bytes, 187 tiles, score=0.621
0x0BE000  # 5818 bytes, 181 tiles, score=0.619
0x086E00  # 5777 bytes, 180 tiles, score=0.619
0x0D8600  # 5691 bytes, 177 tiles, score=0.618
0x074900  # 5676 bytes, 177 tiles, score=0.618
0x0D2D00  # 5649 bytes, 176 tiles, score=0.618
0x0BFB00  # 2334 bytes, 72 tiles, score=0.618
0x0EA900  # 5377 bytes, 168 tiles, score=0.616
0x0EA900  # 5377 bytes, 168 tiles, score=0.616
0x07F700  # 5357 bytes, 167 tiles, score=0.616
0x0DA500  # 5208 bytes, 162 tiles, score=0.615
0x0C2200  # 5202 bytes, 162 tiles, score=0.615
0x0EDB00  # 5153 bytes, 161 tiles, score=0.614
0x0EDB00  # 5153 bytes, 161 tiles, score=0.614
0x085900  # 5130 bytes, 160 tiles, score=0.614
0x0E8F00  # 5105 bytes, 159 tiles, score=0.614
0x0E8F00  # 5105 bytes, 159 tiles, score=0.614
0x0D8100  # 5052 bytes, 157 tiles, score=0.614
0x0DB800  # 5016 bytes, 156 tiles, score=0.613
0x07BC00  # 4934 bytes, 154 tiles, score=0.613
0x0CE900  # 14754 bytes, 461 tiles, score=0.613
0x0DEC00  # 4873 bytes, 152 tiles, score=0.612
0x0DEC00  # 4873 bytes, 152 tiles, score=0.612
0x0E1D00  # 4850 bytes, 151 tiles, score=0.612
0x0E1D00  # 4850 bytes, 151 tiles, score=0.612
0x0D7000  # 4845 bytes, 151 tiles, score=0.612
0x086800  # 4798 bytes, 149 tiles, score=0.612
0x0DF500  # 4780 bytes, 149 tiles, score=0.611
0x0DF500  # 4780 bytes, 149 tiles, score=0.611
0x0CCA00  # 4755 bytes, 148 tiles, score=0.611
0x0C1500  # 4501 bytes, 140 tiles, score=0.609
0x0CEC00  # 4456 bytes, 139 tiles, score=0.609
0x08E100  # 17528 bytes, 547 tiles, score=0.609
0x0D6100  # 4365 bytes, 136 tiles, score=0.608
0x086500  # 4344 bytes, 135 tiles, score=0.608
0x0E9200  # 4291 bytes, 134 tiles, score=0.608
0x0E9200  # 4291 bytes, 134 tiles, score=0.608
0x081A00  # 4231 bytes, 132 tiles, score=0.607
0x0E2E00  # 4215 bytes, 131 tiles, score=0.607
0x0E2E00  # 4215 bytes, 131 tiles, score=0.607
0x07C400  # 4157 bytes, 129 tiles, score=0.607
0x0CBF00  # 4044 bytes, 126 tiles, score=0.606
0x0EDE00  # 4013 bytes, 125 tiles, score=0.606
0x0EDE00  # 4013 bytes, 125 tiles, score=0.606
0x0D8900  # 3992 bytes, 124 tiles, score=0.605
0x0E1F00  # 3950 bytes, 123 tiles, score=0.605
0x0E1F00  # 3950 bytes, 123 tiles, score=0.605
0x086A00  # 3825 bytes, 119 tiles, score=0.604
0x0E4A00  # 3824 bytes, 119 tiles, score=0.604
0x0E4A00  # 3824 bytes, 119 tiles, score=0.604
0x0CD300  # 3805 bytes, 118 tiles, score=0.604
0x0EE100  # 3716 bytes, 116 tiles, score=0.603
0x0EE100  # 3716 bytes, 116 tiles, score=0.603
0x0E7700  # 3700 bytes, 115 tiles, score=0.603
0x0E7700  # 3700 bytes, 115 tiles, score=0.603
0x081C00  # 3698 bytes, 115 tiles, score=0.603
0x0CD200  # 3664 bytes, 114 tiles, score=0.603
0x08AE00  # 3630 bytes, 113 tiles, score=0.603
